DateTime,SPN1 Total (W/m2),SPN1 Diff (W/m2),Out Irr (W/m2),Out Ill (Lux),Wind Speed (Km/h),Wind Dir (deg),RH (%),T (deg C),MaxWS (KM/h)
16-Jun-2023 03:46:21,2.675221,1.444097,-0.077721,2.986604,3.552118,243.137197,77.806285,16.992385,9.025870
16-Jun-2023 03:47:21,2.646184,1.463912,-0.044387,-1.988407,3.059116,151.333628,77.852655,16.950683,8.538712
16-Jun-2023 03:48:21,2.656777,1.464036,-0.044387,7.961614,0.771491,179.645895,78.024128,16.940725,3.929532
16-Jun-2023 03:49:21,2.609920,1.457556,-0.044387,13.934821,0.769431,172.745155,78.049648,16.924542,3.529416
16-Jun-2023 03:50:21,2.148203,1.451201,-0.077721,6.963418,1.465065,174.799279,78.165725,16.902758,5.456117
16-Jun-2023 03:51:21,2.720209,1.438863,-0.077721,6.963418,0.385088,171.683214,78.362717,16.878485,1.858803
16-Jun-2023 03:52:21,2.166397,1.388392,-0.033335,2.986604,2.078010,191.661156,78.361160,16.853900,7.553763
16-Jun-2023 03:53:21,2.174871,1.457307,0.011141,5.973207,0.883323,157.210011,78.429313,16.845807,2.590785
16-Jun-2023 03:54:21,2.191072,1.463040,-0.055528,-1.988407,2.222750,145.088291,78.466970,16.814997,9.005830
16-Jun-2023 03:55:21,2.682200,1.414188,-0.022193,9.950022,1.913222,170.871280,78.440828,16.823400,5.071655
16-Jun-2023 03:56:21,2.152315,1.469395,-0.088863,0.998196,0.933046,137.665783,78.544770,16.815620,2.248275
16-Jun-2023 03:57:21,2.692543,1.456684,-0.077721,9.950022,0.524438,145.855027,78.696325,16.809707,2.340946
16-Jun-2023 03:58:21,2.148078,1.398486,-0.066669,10.948218,2.039104,215.736297,78.784085,16.789790,5.251987
16-Jun-2023 03:59:21,2.667744,1.449456,0.011141,9.950022,0.523018,156.922247,79.048918,16.772365,1.206967
16-Jun-2023 04:00:21,3.170461,1.440857,-0.111056,8.959811,2.397881,225.533221,79.207633,16.729418,6.864980
16-Jun-2023 04:01:21,2.173874,1.536939,-0.044387,11.938429,2.745242,250.528733,79.290723,16.695185,8.020875
16-Jun-2023 04:02:21,2.185090,1.460298,-0.111056,6.963418,1.182041,207.450666,79.424850,16.668732,5.556932
16-Jun-2023 04:03:21,2.667370,1.447088,-0.044387,1.988407,2.215439,224.460765,79.612195,16.636058,5.030327
16-Jun-2023 04:04:21,2.167519,1.539681,-0.111056,9.950022,0.625683,168.826618,79.719560,16.599648,2.108642
16-Jun-2023 04:05:21,2.672355,1.624796,-0.055528,3.976814,0.590430,164.469108,79.862412,16.587510,1.520045
16-Jun-2023 04:06:21,2.692792,1.444596,-0.022193,3.976814,1.578148,203.409932,79.867702,16.568215,4.196906
16-Jun-2023 04:07:21,2.416510,1.539805,0.011141,5.973207,1.083043,107.554999,79.935545,16.559190,2.961489
16-Jun-2023 04:08:21,2.166896,2.372768,-0.155532,3.976814,1.314776,140.467298,80.022058,16.550787,2.791796
16-Jun-2023 04:09:21,2.161911,1.463164,0.011141,2.986604,0.775888,158.828273,80.106705,16.538963,3.103627
16-Jun-2023 04:10:21,2.174622,1.540678,-0.000000,6.963418,0.359440,119.506243,80.190420,16.525892,1.220116
16-Jun-2023 04:11:21,2.630607,1.436371,-0.033335,3.976814,1.487808,139.585593,80.215005,16.514688,5.181232
16-Jun-2023 04:12:21,2.648303,1.439237,-0.077721,7.961614,1.204626,235.918770,80.293737,16.496638,3.729160
16-Jun-2023 04:13:21,1.669161,1.519617,-0.022193,8.959811,1.755025,155.351895,80.296228,16.478587,4.847490
16-Jun-2023 04:14:21,2.147953,1.442477,-0.044387,6.963418,1.449914,165.054782,80.290315,16.467698,6.000252
16-Jun-2023 04:15:21,2.659020,1.451076,-0.033335,2.986604,0.388131,125.121584,80.322370,16.437820,1.447414
16-Jun-2023 04:16:21,2.648303,1.436994,-0.000000,3.976814,1.109858,108.638575,80.467390,16.419460,2.399804
16-Jun-2023 04:17:21,2.663880,1.435872,-0.100004,9.950022,1.682478,166.454811,80.590002,16.400478,3.278954
16-Jun-2023 04:18:21,2.826260,1.437742,-0.044387,5.973207,1.319149,196.711835,80.596537,16.380248,3.848758
16-Jun-2023 04:19:21,2.177364,1.442726,0.044387,9.950022,1.768632,138.545322,80.679630,16.371535,5.726620
16-Jun-2023 04:20:21,2.157300,1.434875,-0.022193,10.948218,0.949406,154.191146,80.820915,16.357220,4.640855
16-Jun-2023 04:21:21,2.648677,1.442477,-0.022193,-0.998196,0.806635,150.849943,80.956290,16.332635,2.169376
16-Jun-2023 04:22:21,2.688306,1.437492,0.022193,10.948218,3.687877,229.547625,81.156392,16.305250,8.618234
16-Jun-2023 04:23:21,2.652415,1.379544,-0.022193,0.998196,1.762086,185.975409,81.272470,16.282220,6.998355
16-Jun-2023 04:24:21,2.651169,1.432258,-0.044387,8.959811,1.952456,223.032049,81.304212,16.272263,6.146147
16-Jun-2023 04:25:21,2.667494,1.435249,-0.033335,5.973207,3.391899,265.427400,81.316663,16.261670,6.029054
16-Jun-2023 04:26:21,2.130382,1.527967,-0.000000,6.963418,3.122885,264.224863,81.427760,16.243310,5.621424
16-Jun-2023 04:27:21,3.726516,1.427647,0.055528,5.973207,2.677348,229.504685,81.510853,16.238020,7.623888
16-Jun-2023 04:28:21,2.643567,1.439362,-0.044387,6.963418,2.298196,184.236985,81.603280,16.210010,5.464256
16-Jun-2023 04:29:21,3.128962,1.423535,-0.022193,5.973207,5.548400,241.351693,81.755768,16.176090,11.011429
16-Jun-2023 04:30:21,3.692245,1.424906,0.022193,7.961614,4.986521,239.854450,81.730250,16.167065,9.940689
16-Jun-2023 04:31:21,2.665999,2.337750,-0.011141,6.963418,2.792837,215.102267,81.620707,16.148082,6.697797
16-Jun-2023 04:32:21,2.706127,1.422413,0.022193,6.963418,5.432165,235.737106,81.698508,16.144657,10.668919
16-Jun-2023 04:33:21,2.639330,1.404967,-0.011141,9.950022,2.568291,252.534110,81.637200,16.125052,5.417294
16-Jun-2023 04:34:21,2.653786,1.437119,-0.011141,8.959811,1.330717,169.842430,81.886473,16.113538,3.600171
16-Jun-2023 04:35:21,1.717888,1.426027,-0.044387,3.976814,1.316749,143.527477,81.938132,16.100467,2.658410
16-Jun-2023 04:36:21,2.675595,1.526097,-0.122197,7.961614,1.311196,193.738721,82.181182,16.086463,6.033441
16-Jun-2023 04:37:21,3.591428,1.434751,0.022193,6.963418,4.347163,249.068883,82.221015,16.067480,8.496761
16-Jun-2023 04:38:21,2.654285,2.161662,-0.022193,5.973207,2.026236,240.839712,82.252138,16.038228,6.439819
16-Jun-2023 04:39:21,2.648801,1.511766,-0.033335,13.934821,3.547853,233.286284,82.436680,16.014265,7.589452
16-Jun-2023 04:40:21,2.801212,1.425653,-0.022193,2.986604,5.815845,254.228103,82.479320,15.999327,9.082223
16-Jun-2023 04:41:21,2.660017,1.568842,0.022193,12.936625,6.647338,244.485846,82.543115,15.988435,10.739673
16-Jun-2023 04:42:21,2.667245,1.431137,0.033335,4.975011,6.070056,252.411413,82.505460,15.975988,10.847998
16-Jun-2023 04:43:21,2.650421,1.438988,0.055528,13.934821,6.835552,255.709507,82.531913,15.970695,10.154839
16-Jun-2023 04:44:21,2.139853,1.428021,0.088863,8.959811,1.304316,170.271639,82.580772,15.963850,4.734779
16-Jun-2023 04:45:21,2.161911,1.424033,0.033335,9.950022,5.452459,235.824181,82.745087,15.947667,9.991408
16-Jun-2023 04:46:21,2.641947,1.364839,0.088863,15.923229,6.149374,249.421047,82.800170,15.933352,9.558104
16-Jun-2023 04:47:21,2.153561,1.419672,0.055528,11.938429,6.007453,249.807520,82.834090,15.922770,7.313939
16-Jun-2023 04:48:21,2.691546,1.418799,0.111056,18.909832,7.587208,253.023315,82.873302,15.901920,11.395267
16-Jun-2023 04:49:21,3.095814,1.387769,0.177725,14.925032,7.249078,260.209493,82.855253,15.903788,11.309482
16-Jun-2023 04:50:21,2.156801,1.424781,0.166584,24.883039,5.438896,246.163537,82.912825,15.889160,7.385322
16-Jun-2023 04:51:21,2.690300,1.422040,0.122197,17.911636,7.565240,245.591182,83.010230,15.869555,10.759713
16-Jun-2023 04:52:21,2.672604,1.440857,0.222112,21.896436,4.807204,258.260066,83.049442,15.859907,7.607611
16-Jun-2023 04:53:21,2.654659,1.443100,0.288781,27.861657,6.336030,256.127474,83.159920,15.843415,9.285724
16-Jun-2023 04:54:21,2.648552,1.421416,0.277729,33.834864,5.049997,256.029721,83.249235,15.828477,8.885609
16-Jun-2023 04:55:21,2.644689,1.508027,0.277729,28.859854,2.486112,206.508736,83.355977,15.808560,7.097912
16-Jun-2023 04:56:21,2.151193,1.404967,0.377644,39.808072,1.992501,201.776114,83.376827,15.804515,7.048446
16-Jun-2023 04:57:21,2.623379,2.323543,0.410978,45.781279,4.358426,221.723298,83.388965,15.786153,10.998903
16-Jun-2023 04:58:21,2.655655,1.425280,0.544228,49.758093,6.666383,255.075858,83.487305,15.774950,9.289482
16-Jun-2023 04:59:21,3.110020,1.411696,0.588704,49.758093,4.838005,216.431718,83.482325,15.765925,9.255045
16-Jun-2023 05:00:21,2.650297,1.408954,0.688618,65.681322,1.438594,195.992693,83.497885,15.752543,5.491811
16-Jun-2023 05:01:21,2.155804,1.392380,0.766429,72.644740,1.623975,197.673189,83.719773,15.740718,6.759789
16-Jun-2023 05:02:21,3.123355,1.513137,0.833098,78.617947,3.522250,219.874358,83.790105,15.724845,8.913159
16-Jun-2023 05:03:21,2.844704,2.319306,0.933013,87.577758,4.532057,262.462997,83.714483,15.722978,8.666449
16-Jun-2023 05:04:21,2.654160,2.354573,0.966347,91.554572,1.346202,184.103436,83.777345,15.713643,4.395397
16-Jun-2023 05:05:21,3.130458,1.418301,1.155125,103.493001,0.328869,111.194688,83.945705,15.694660,0.925191
16-Jun-2023 05:06:21,2.640950,2.431090,1.243987,115.439415,1.473117,203.892761,84.205250,15.668518,3.788647
16-Jun-2023 05:07:21,3.707823,2.359434,1.355133,130.364447,2.692144,259.731914,84.268735,15.648603,8.849291
16-Jun-2023 05:08:21,3.706701,2.338248,1.566103,137.335851,3.083912,215.543584,84.261888,15.622460,9.571258
16-Jun-2023 05:09:21,4.325816,1.414687,1.832691,155.247486,4.686277,230.596061,84.336265,15.609700,11.580609
16-Jun-2023 05:10:21,3.127093,3.393780,1.921554,168.184111,0.390829,130.347075,84.424025,15.600675,2.547580
16-Jun-2023 05:11:21,3.702464,2.341738,2.221476,185.097551,1.429581,224.013829,84.628173,15.585427,4.431715
16-Jun-2023 05:12:21,4.301639,2.353203,2.510257,197.043965,2.735269,230.170515,84.692280,15.571735,9.512394
16-Jun-2023 05:13:21,4.117324,2.358187,2.821232,217.942205,2.803546,237.362007,84.727135,15.558043,8.127324
16-Jun-2023 05:14:21,4.858317,2.448786,3.076768,237.842248,4.880554,245.073677,84.712510,15.547150,10.668290
16-Jun-2023 05:15:21,6.068005,3.376707,3.487746,263.715498,3.479684,258.677203,84.681700,15.545905,7.558144
16-Jun-2023 05:16:21,6.647989,3.367610,3.998639,286.610130,4.105481,229.394180,84.756388,15.532835,6.586338
16-Jun-2023 05:17:21,6.668676,5.137715,4.365231,311.485184,4.830423,257.238443,84.752033,15.532523,10.591273
16-Jun-2023 05:18:21,7.246664,3.366364,4.776209,336.368223,4.929617,277.009701,84.663028,15.532835,8.459190
16-Jun-2023 05:19:21,7.238688,6.269142,5.287102,371.193298,1.608070,183.161003,84.733360,15.523188,8.767264
16-Jun-2023 05:20:21,7.794992,6.443113,5.798085,393.089734,0.787151,207.489412,84.878693,15.521320,2.994673
16-Jun-2023 05:21:21,8.510314,5.150177,6.197922,425.926402,4.280375,246.855588,84.979833,15.513227,9.853652
16-Jun-2023 05:22:21,9.058518,6.261041,6.686622,458.771056,5.401693,251.810656,84.913235,15.508560,7.315191
16-Jun-2023 05:23:21,9.066119,8.042238,7.130935,488.621120,1.132089,245.849056,84.850060,15.509805,2.890729
16-Jun-2023 05:24:21,8.433673,9.318724,7.508579,530.417599,0.676871,157.678134,84.951825,15.505138,2.469311
16-Jun-2023 05:25:21,10.337119,6.284221,7.986226,560.275649,2.091740,224.688455,85.047675,15.504825,9.690226
16-Jun-2023 05:26:21,9.066618,8.020305,8.363870,589.135503,1.320955,202.081404,85.043005,15.496113,3.115523
16-Jun-2023 05:27:21,10.336247,10.520065,8.885904,629.933785,1.040793,178.453855,85.119258,15.499225,3.298360
16-Jun-2023 05:28:21,12.156949,9.951046,9.252496,667.753450,2.115404,246.663901,85.028690,15.495800,4.461771
16-Jun-2023 05:29:21,11.527867,10.544615,9.696720,699.599907,1.623260,203.873361,85.043318,15.490510,5.648350
16-Jun-2023 05:30:21,12.130530,9.920016,10.107699,734.432968,2.500882,221.076526,85.090932,15.484598,7.087269
16-Jun-2023 05:31:21,12.147104,10.960846,10.596487,773.242843,1.664894,179.981462,85.126728,15.486465,7.675236
16-Jun-2023 05:32:21,12.682350,11.782466,11.007377,805.089300,1.678309,183.415582,85.213242,15.475885,4.602032
16-Jun-2023 05:33:21,13.324518,12.936077,11.451690,852.851001,1.059758,176.320337,85.199860,15.471837,2.581393
16-Jun-2023 05:34:21,14.549411,13.569147,11.973724,889.672469,1.762348,206.710175,85.193635,15.467482,4.990252
16-Jun-2023 05:35:21,15.175254,12.302132,12.495848,941.426954,1.398829,205.766631,85.174653,15.465925,3.605181
16-Jun-2023 05:36:21,15.174631,13.649280,13.106745,982.225237,1.329045,213.696785,85.233158,15.466547,5.528753
16-Jun-2023 05:37:21,15.838359,13.574007,13.673166,1033.971737,3.485430,236.675959,85.191145,15.461568,6.022792
16-Jun-2023 05:38:21,16.401642,16.012454,14.339591,1090.701234,1.337318,142.706908,85.248098,15.457523,3.713506
16-Jun-2023 05:39:21,17.559239,15.986533,15.072685,1146.424548,1.710859,236.708965,85.301935,15.451610,3.139316
16-Jun-2023 05:40:21,17.559862,17.365579,15.761393,1195.192431,1.359602,218.910200,85.294155,15.448810,4.194401
16-Jun-2023 05:41:21,19.411346,14.821084,16.405624,1271.813985,0.480482,228.431233,85.361685,15.449742,1.982782
16-Jun-2023 05:42:21,21.292491,17.809476,17.038715,1329.533692,1.420504,229.054108,85.417390,15.443208,5.305840
16-Jun-2023 05:43:21,20.243562,19.127836,17.694088,1383.276585,3.266891,171.047973,85.418635,15.434182,7.544995
16-Jun-2023 05:44:21,21.091603,19.731495,18.327178,1448.957907,1.146984,209.991969,85.404630,15.428580,4.798647
16-Jun-2023 05:45:21,21.922570,20.894951,18.949216,1508.666022,0.920196,191.694341,85.436375,15.417378,4.684059
16-Jun-2023 05:46:21,22.469407,20.892459,19.460109,1577.333947,0.331683,162.716924,85.552453,15.413333,1.836886
16-Jun-2023 05:47:21,23.149584,22.127574,20.093289,1627.092040,1.934275,183.328604,85.579215,15.405552,5.742274
16-Jun-2023 05:48:21,21.924065,24.053080,20.715238,1695.759965,0.996950,146.447252,85.666353,15.396837,4.429210
16-Jun-2023 05:49:21,23.746888,24.086976,21.281748,1756.458291,1.219410,187.898879,85.722680,15.385635,4.164970
16-Jun-2023 05:50:21,23.761967,24.066040,21.948173,1808.212776,2.615337,248.468315,85.696850,15.380345,8.586303
16-Jun-2023 05:51:21,25.686355,24.095077,22.592405,1862.945880,1.188595,207.366993,85.683780,15.386880,2.989039
16-Jun-2023 05:52:21,25.653580,24.633935,23.192250,1920.665588,0.722522,163.498852,85.607847,15.385635,2.255161
16-Jun-2023 05:53:21,26.270326,26.617019,23.725336,1965.448670,0.446138,134.110562,85.731083,15.390925,1.779276
16-Jun-2023 05:54:21,28.132775,27.120733,24.147456,2011.221963,2.746392,246.544849,85.770605,15.380345,5.319613
16-Jun-2023 05:55:21,28.108599,25.863316,24.436237,2032.120203,1.317516,234.721574,85.817285,15.361362,5.033456
16-Jun-2023 05:56:21,27.483131,24.031146,24.525100,2062.968464,0.958818,148.792623,85.929317,15.367275,2.513139
16-Jun-2023 05:57:21,27.852256,24.084858,24.547293,2074.914878,2.895395,260.895269,85.902867,15.377855,7.901283
16-Jun-2023 05:58:21,27.435152,26.470341,24.469572,2083.866703,5.135789,263.990239,85.760335,15.376300,9.715272
16-Jun-2023 05:59:21,27.457709,25.879018,24.469572,2106.761335,2.711402,192.127111,85.736685,15.376610,9.344582
16-Jun-2023 06:00:21,27.438642,25.258908,24.591769,2136.611400,2.190338,215.541618,85.760957,15.381590,5.362817
16-Jun-2023 06:01:21,27.435152,25.877522,24.769494,2174.431064,0.497025,147.703800,85.760025,15.401817,1.825614
16-Jun-2023 06:02:21,27.401630,25.302276,25.069328,2212.242743,1.581167,159.676956,85.775895,15.405240,4.674668
16-Jun-2023 06:03:21,27.451976,25.314115,25.491447,2262.999032,0.738043,123.522253,85.818530,15.405552,2.359728
16-Jun-2023 06:04:21,28.106730,27.717417,25.935760,2314.745533,3.304444,248.983681,85.845917,15.394660,8.126700
16-Jun-2023 06:05:21,29.338726,27.496964,26.435601,2372.465240,2.720509,219.010862,85.807015,15.386567,7.541861
16-Jun-2023 06:06:21,29.346577,28.062864,26.979829,2430.184947,3.047523,256.370544,85.848095,15.380967,8.252555
16-Jun-2023 06:07:21,30.672041,28.407939,27.601868,2489.893062,5.196779,264.717165,85.798303,15.363540,8.271343
16-Jun-2023 06:08:21,31.834873,29.805432,28.057233,2536.672537,5.324829,254.776835,85.841870,15.349535,9.529301
16-Jun-2023 06:09:21,30.611351,28.423142,28.601550,2589.409248,3.266166,265.210691,85.815417,15.329307,8.061579
16-Jun-2023 06:10:21,33.029858,29.687417,29.056915,2638.177131,1.321498,217.305249,85.883883,15.325885,5.570704
16-Jun-2023 06:11:21,31.859174,30.905579,29.523421,2689.923631,2.250558,247.329145,85.955460,15.324640,6.020292
16-Jun-2023 06:12:21,31.815557,31.399199,30.067738,2737.693317,1.484865,179.578031,85.974132,15.324950,4.910106
16-Jun-2023 06:13:21,31.914629,31.458146,30.578631,2784.464806,2.265772,255.153937,86.055977,15.324950,5.313350
16-Jun-2023 06:14:21,32.727032,32.104675,31.089614,2833.224703,1.733070,234.084172,85.960440,15.324640,3.968984
16-Jun-2023 06:15:21,33.345272,32.150411,31.567172,2872.034578,2.724885,247.721334,85.876725,15.328375,8.374034
16-Jun-2023 06:16:21,34.881217,31.454406,31.989292,2904.879232,1.421151,157.118251,85.895087,15.320595,4.352193
16-Jun-2023 06:17:21,34.870500,31.458271,32.466850,2943.689107,2.046618,220.415116,85.938343,15.324017,4.702218
16-Jun-2023 06:18:21,34.872743,32.074143,33.055554,2969.562357,2.939062,174.913462,85.892285,15.324640,6.847450
16-Jun-2023 06:19:21,35.486497,32.167982,33.455480,3012.357032,1.146780,193.049011,85.911892,15.315302,3.469930
16-Jun-2023 06:20:21,35.484378,33.336175,33.899704,3033.255272,1.999008,212.761768,85.940832,15.309703,4.859386
16-Jun-2023 06:21:21,35.499706,35.721783,34.332965,3078.038354,3.494492,237.689901,85.818530,15.301300,10.124784
16-Jun-2023 06:22:21,36.102747,34.544617,34.843858,3112.871415,3.797965,203.109139,85.824133,15.302545,9.412208
16-Jun-2023 06:23:21,37.232430,35.688884,35.343699,3149.684897,3.525811,234.095602,85.856497,15.294765,7.033421
16-Jun-2023 06:24:21,36.664036,35.723902,35.899068,3194.467980,2.479852,194.214727,85.849963,15.296320,10.119774
16-Jun-2023 06:25:21,37.904009,37.520177,36.398909,3249.201084,0.890213,123.650116,85.954525,15.293830,1.995931
16-Jun-2023 06:26:21,38.532593,36.918761,37.009806,3297.968966,2.254332,224.499945,85.980667,15.307213,5.924487
16-Jun-2023 06:27:21,38.484116,36.896953,37.631845,3346.728863,1.376247,148.043023,85.997160,15.310325,4.588883
16-Jun-2023 06:28:21,39.093013,37.535007,38.087210,3385.538738,2.167269,127.659669,85.915625,15.313435,5.600136
16-Jun-2023 06:29:21,39.323560,36.944184,38.509330,3438.283434,1.104579,106.411134,85.989070,15.318415,2.674688
16-Jun-2023 06:30:21,40.620734,38.808755,39.042505,3481.078110,2.416826,198.011583,85.893530,15.310947,9.407827
16-Jun-2023 06:31:21,40.934404,38.851250,39.608926,3540.786224,1.153030,153.047400,86.027970,15.310635,6.264492
16-Jun-2023 06:32:21,40.315041,39.422633,40.275351,3602.490732,1.435114,154.859031,86.069360,15.306590,4.125523
16-Jun-2023 06:33:21,42.078171,40.619113,41.052921,3675.135471,1.849004,148.777338,86.008987,15.306278,6.540005
16-Jun-2023 06:34:21,42.730433,41.295304,41.763733,3746.790000,3.444356,211.940840,85.961685,15.295388,6.943255
16-Jun-2023 06:35:21,43.049088,41.839520,42.541303,3822.421343,3.176722,228.026104,85.991248,15.291340,8.029019
16-Jun-2023 06:36:21,43.902735,43.079121,43.307732,3897.054490,1.552506,182.356841,86.099548,15.290718,3.553838
16-Jun-2023 06:37:21,44.619304,43.113766,44.207410,3984.632248,0.927141,145.060992,86.144982,15.302855,3.021600
16-Jun-2023 06:38:21,45.851175,43.191404,45.329201,4072.202020,0.738149,248.506105,86.127555,15.316238,5.105468
16-Jun-2023 06:39:21,46.460946,45.005501,46.284496,4171.718206,1.624017,216.889244,86.042285,15.315925,4.881303
16-Jun-2023 06:40:21,46.997186,46.162606,47.417427,4270.244181,2.212327,260.548730,86.026103,15.320282,5.005905
16-Jun-2023 06:41:21,47.005785,48.076523,48.594835,4387.672003,1.764715,192.317812,86.009297,15.326818,6.811132
16-Jun-2023 06:42:21,49.562124,48.100076,49.961019,4511.073032,0.829266,126.981392,86.144360,15.349535,2.409195
16-Jun-2023 06:43:21,50.760597,48.066054,51.671602,4667.310730,0.815941,165.276282,86.078695,15.376610,4.563838
16-Jun-2023 06:44:21,50.760722,52.348883,53.437624,4822.558216,0.546241,116.345556,86.141560,15.386880,3.014085
16-Jun-2023 06:45:21,53.731923,53.671357,55.270315,4989.744131,1.081699,89.226818,86.122575,15.402130,2.453028
16-Jun-2023 06:46:21,54.284986,53.611415,57.103095,5154.941639,2.067905,242.111426,86.123197,15.401817,5.442344
16-Jun-2023 06:47:21,56.690289,56.669602,58.924645,5320.139147,0.790359,121.876163,86.122887,15.404308,3.555714
16-Jun-2023 06:48:21,59.315541,56.649414,60.690756,5479.363448,0.371624,158.505268,85.999650,15.406175,1.354115
16-Jun-2023 06:49:21,62.410239,58.555979,62.412391,5641.574352,1.926236,202.351647,85.876725,15.411153,7.178687
16-Jun-2023 06:50:21,62.463327,59.705851,64.156220,5793.835235,2.550978,218.662258,85.860855,15.392170,5.811152
16-Jun-2023 06:51:21,64.846693,59.764547,65.800133,5940.122911,2.720647,182.351584,85.781187,15.382523,10.297606
16-Jun-2023 06:52:21,64.580255,60.924643,67.277463,6074.472158,1.611064,176.216859,85.837515,15.379722,7.895020
16-Jun-2023 06:53:21,67.519306,64.042894,68.732510,6198.863398,1.556396,175.574944,85.760957,15.389370,5.988984
16-Jun-2023 06:54:21,69.750882,65.747451,70.098695,6318.287612,0.543439,122.857200,85.857743,15.396215,2.185659
16-Jun-2023 06:55:21,70.015700,67.047864,71.442686,6444.675245,1.052265,111.331243,85.821955,15.417690,2.492475
16-Jun-2023 06:56:21,71.008552,70.120132,72.820012,6571.054892,0.802221,189.446651,85.629320,15.439473,2.222601
16-Jun-2023 06:57:21,72.451035,68.351897,74.152951,6689.480911,1.690321,148.213886,85.419880,15.446630,4.102354
16-Jun-2023 06:58:21,73.469061,70.085986,75.341411,6803.922129,1.251735,131.334304,85.323095,15.450055,3.242007
16-Jun-2023 06:59:21,74.594758,73.263807,76.596539,6929.311566,1.481013,182.367895,85.392495,15.458145,4.229467
16-Jun-2023 07:00:21,77.037567,74.110978,77.829475,7043.760770,1.948864,96.130924,85.400897,15.467793,4.145558
16-Jun-2023 07:01:21,77.685845,71.327085,78.962406,7153.226977,0.751233,201.142270,85.318427,15.479307,3.202560
16-Jun-2023 07:02:21,79.562500,73.242373,80.039810,7258.716371,2.816263,252.896688,85.097155,15.487398,6.370941
16-Jun-2023 07:03:21,79.556892,78.663616,80.817380,7348.282535,1.843861,196.117642,85.043005,15.497358,4.034105
16-Jun-2023 07:04:21,80.145477,77.453673,81.461611,7411.967464,0.902958,138.572504,84.938442,15.516652,2.576383
16-Jun-2023 07:05:21,81.947988,80.380884,81.839255,7463.713965,4.666742,228.748714,84.693215,15.515717,10.157344
16-Jun-2023 07:06:21,82.731599,82.768611,82.205758,7501.533629,4.997091,254.235049,84.550372,15.497358,9.875568
16-Jun-2023 07:07:21,83.105089,81.577738,82.439011,7548.305118,0.880203,175.383910,84.776618,15.490823,4.729145
16-Jun-2023 07:08:21,83.707128,82.817712,82.872183,7588.113190,4.555889,243.883224,84.758877,15.492378,7.645805
16-Jun-2023 07:09:21,84.314777,82.147754,83.671946,7677.679355,3.248179,192.889477,84.803692,15.490200,8.437902
16-Jun-2023 07:10:21,86.769551,84.494230,84.671628,7784.158959,5.430279,194.834398,84.624750,15.486465,12.035830
16-Jun-2023 07:11:21,86.770424,84.570498,86.104482,7917.525981,1.541145,207.209713,84.691348,15.483043,4.066036
16-Jun-2023 07:12:21,88.038932,87.730498,87.670764,8074.761874,1.149133,157.935896,84.920393,15.486775,3.087344
16-Jun-2023 07:13:21,89.929551,87.712677,89.325819,8222.047746,2.603263,165.377229,84.771015,15.521007,6.512455
16-Jun-2023 07:14:21,90.499317,87.683890,90.803059,8386.247058,1.269076,149.192495,84.685435,15.528477,3.429230
16-Jun-2023 07:15:21,94.121907,92.645904,92.269248,8525.571316,3.879169,230.675456,84.563133,15.532523,6.134879
16-Jun-2023 07:16:21,92.871341,95.611001,93.602098,8644.987545,2.488633,247.684505,84.649957,15.525055,6.673375
16-Jun-2023 07:17:21,97.140590,95.638791,94.957230,8770.384967,3.149277,202.109206,84.532635,15.524120,8.238783
16-Jun-2023 07:18:21,98.325855,95.631189,96.256746,8902.737821,0.405376,188.890538,84.550682,15.539993,1.602701
16-Jun-2023 07:19:21,99.542151,98.701713,97.600737,9037.087068,0.941463,149.120323,84.408775,15.568622,2.798058
16-Jun-2023 07:20:21,100.186680,99.266865,99.166929,9190.338162,5.692648,248.057751,84.320082,15.577957,10.619452
16-Jun-2023 07:21:21,103.170070,102.431880,101.066290,9371.458898,6.608724,248.143614,84.433050,15.553995,8.882475
16-Jun-2023 07:22:21,106.883460,105.409590,103.298907,9592.387707,7.584025,246.494991,84.507115,15.530033,11.588124
16-Jun-2023 07:23:21,108.760090,105.353470,105.853551,9837.193372,5.719886,254.275726,84.442697,15.509805,10.325780
16-Jun-2023 07:24:21,111.770190,110.236460,108.597062,10114.843691,8.937162,251.664617,84.394460,15.489888,11.653244
16-Jun-2023 07:25:21,115.382550,112.065710,111.440576,10390.505603,3.080344,246.405101,84.676720,15.478372,7.813617
16-Jun-2023 07:26:21,116.816530,115.193020,114.095224,10665.169319,0.246131,178.690814,84.750788,15.507315,0.788687
16-Jun-2023 07:27:21,121.008710,116.412520,116.861017,10919.932991,2.007978,250.453837,84.490000,15.544970,8.619487
16-Jun-2023 07:28:21,123.564930,121.281790,119.715583,11177.683268,3.142706,197.071035,84.198402,15.579515,9.722787
16-Jun-2023 07:29:21,125.972780,124.303110,122.425759,11439.410358,0.384116,155.868544,84.059917,15.596320,0.965895
16-Jun-2023 07:30:21,129.621310,127.477830,125.158218,11702.127660,0.676814,252.038267,84.068943,15.620282,2.327797
16-Jun-2023 07:31:21,133.910760,131.116380,128.079453,11962.864539,1.311102,145.784444,84.065830,15.661673,3.187530
16-Jun-2023 07:32:21,138.228920,134.220000,130.934020,12210.656808,5.116577,217.215906,83.726620,15.687813,14.157907
16-Jun-2023 07:33:21,143.074500,140.366160,133.977453,12461.435681,9.720282,249.340621,83.880665,15.619660,12.137269
