site,Id,Datetime,MEDI
Ghana,KNUST_S014,2025-01-25T14:00:00Z,49.97702777777778
Ghana,KNUST_S014,2025-01-25T15:00:00Z,2506.2165555555557
Ghana,KNUST_S014,2025-01-25T16:00:00Z,10.515222222222222
Ghana,KNUST_S014,2025-01-25T17:00:00Z,6.86075
Ghana,KNUST_S014,2025-01-25T18:00:00Z,8.625
Ghana,KNUST_S014,2025-01-25T19:00:00Z,5.440111111111111
Ghana,KNUST_S014,2025-01-25T20:00:00Z,9.425166666666666
Ghana,KNUST_S014,2025-01-25T21:00:00Z,10.29725
Ghana,KNUST_S014,2025-01-25T22:00:00Z,11.377388888888888
Ghana,KNUST_S014,2025-01-25T23:00:00Z,1.9101111111111115
Ghana,KNUST_S014,2025-01-26T00:00:00Z,0
Ghana,KNUST_S014,2025-01-26T01:00:00Z,0
Ghana,KNUST_S014,2025-01-26T02:00:00Z,0
Ghana,KNUST_S014,2025-01-26T03:00:00Z,0
Ghana,KNUST_S014,2025-01-26T04:00:00Z,0
Ghana,KNUST_S014,2025-01-26T05:00:00Z,0
Ghana,KNUST_S014,2025-01-26T06:00:00Z,0
Ghana,KNUST_S014,2025-01-26T07:00:00Z,0
Ghana,KNUST_S014,2025-01-26T08:00:00Z,0.16538888888888892
Ghana,KNUST_S014,2025-01-26T09:00:00Z,8.888888888888881e-4
Ghana,KNUST_S014,2025-01-26T10:00:00Z,32.15877777777777
Ghana,KNUST_S014,2025-01-26T11:00:00Z,28.819499999999994
Ghana,KNUST_S014,2025-01-26T12:00:00Z,7.079833333333333
Ghana,KNUST_S014,2025-01-26T13:00:00Z,1.9867222222222227
Ghana,KNUST_S014,2025-01-26T14:00:00Z,0.13350000000000004
Ghana,KNUST_S014,2025-01-26T15:00:00Z,4.524222222222221
Ghana,KNUST_S015,2025-01-28T16:00:00Z,160.43625
Ghana,KNUST_S015,2025-01-28T17:00:00Z,105.46458333333334
Ghana,KNUST_S015,2025-01-28T18:00:00Z,111.40019444444445
Ghana,KNUST_S015,2025-01-28T19:00:00Z,84.99411111111111
Ghana,KNUST_S015,2025-01-28T20:00:00Z,26.655222222222225
Ghana,KNUST_S015,2025-01-28T21:00:00Z,28.87388888888889
Ghana,KNUST_S015,2025-01-28T22:00:00Z,19.2045
Ghana,KNUST_S015,2025-01-28T23:00:00Z,17.17136111111111
Ghana,KNUST_S015,2025-01-29T00:00:00Z,0
Ghana,KNUST_S015,2025-01-29T01:00:00Z,0
Ghana,KNUST_S015,2025-01-29T02:00:00Z,0
Ghana,KNUST_S015,2025-01-29T03:00:00Z,0
Ghana,KNUST_S015,2025-01-29T04:00:00Z,0
Ghana,KNUST_S015,2025-01-29T05:00:00Z,0
Ghana,KNUST_S015,2025-01-29T06:00:00Z,8.308222222222222
Ghana,KNUST_S015,2025-01-29T07:00:00Z,16.86636111111111
Ghana,KNUST_S015,2025-01-29T08:00:00Z,1282.3625555555557
Ghana,KNUST_S015,2025-01-29T09:00:00Z,145.9706111111111
Ghana,KNUST_S015,2025-01-29T10:00:00Z,3315.4309444444443
Ghana,KNUST_S015,2025-01-29T11:00:00Z,832.7665833333331
Ghana,KNUST_S015,2025-01-29T12:00:00Z,5824.818444444445
Ghana,KNUST_S015,2025-01-29T13:00:00Z,126.01536111111112
Ghana,KNUST_S015,2025-01-29T14:00:00Z,2294.407277777778
Ghana,KNUST_S015,2025-01-29T15:00:00Z,5086.464694444444
Ghana,KNUST_S015,2025-01-29T16:00:00Z,1233.7850277777777
Ghana,KNUST_S015,2025-01-29T17:00:00Z,112.15913888888889
Ghana,KNUST_S015,2025-01-29T18:00:00Z,184.18769444444445
Ghana,KNUST_S015,2025-01-29T19:00:00Z,31.128222222222224
Ghana,KNUST_S015,2025-01-29T20:00:00Z,9.251972222222225
Ghana,KNUST_S015,2025-01-29T21:00:00Z,36.07963888888889
Ghana,KNUST_S015,2025-01-29T22:00:00Z,17.61483333333334
Ghana,KNUST_S015,2025-01-29T23:00:00Z,0
Ghana,KNUST_S015,2025-01-30T00:00:00Z,0
Ghana,KNUST_S015,2025-01-30T01:00:00Z,0
Ghana,KNUST_S015,2025-01-30T02:00:00Z,0
Ghana,KNUST_S015,2025-01-30T03:00:00Z,0
Ghana,KNUST_S015,2025-01-30T04:00:00Z,0
Ghana,KNUST_S015,2025-01-30T05:00:00Z,0
Ghana,KNUST_S015,2025-01-30T06:00:00Z,0
Ghana,KNUST_S015,2025-01-30T07:00:00Z,0
Ghana,KNUST_S015,2025-01-30T08:00:00Z,2594.066027777778
Ghana,KNUST_S015,2025-01-30T09:00:00Z,288.7565
Ghana,KNUST_S015,2025-01-30T10:00:00Z,144.97230555555555
Ghana,KNUST_S015,2025-01-30T11:00:00Z,96.95372222222221
Ghana,KNUST_S015,2025-01-30T12:00:00Z,2692.9578611111115
Ghana,KNUST_S015,2025-01-30T13:00:00Z,2543.0269166666667
Ghana,KNUST_S015,2025-01-30T14:00:00Z,1168.5790833333333
Ghana,KNUST_S015,2025-01-30T15:00:00Z,433.2756388888889
Ghana,KNUST_S015,2025-01-30T16:00:00Z,109.6225
Ghana,KNUST_S015,2025-01-30T17:00:00Z,85.40291666666667
Ghana,KNUST_S015,2025-01-30T18:00:00Z,32.42783333333333
Ghana,KNUST_S015,2025-01-30T19:00:00Z,91.36302777777777
Ghana,KNUST_S015,2025-01-30T20:00:00Z,41.58194444444444
Ghana,KNUST_S015,2025-01-30T21:00:00Z,13.122166666666669
Ghana,KNUST_S015,2025-01-30T22:00:00Z,0
Ghana,KNUST_S015,2025-01-30T23:00:00Z,0
Ghana,KNUST_S015,2025-01-31T00:00:00Z,0
Ghana,KNUST_S015,2025-01-31T01:00:00Z,0
Ghana,KNUST_S015,2025-01-31T02:00:00Z,0
Ghana,KNUST_S015,2025-01-31T03:00:00Z,0
Ghana,KNUST_S015,2025-01-31T04:00:00Z,0
Ghana,KNUST_S015,2025-01-31T05:00:00Z,0
Ghana,KNUST_S015,2025-01-31T06:00:00Z,0
Ghana,KNUST_S015,2025-01-31T07:00:00Z,0
Ghana,KNUST_S015,2025-01-31T08:00:00Z,5789.163250000001
Ghana,KNUST_S015,2025-01-31T09:00:00Z,2351.053
Ghana,KNUST_S015,2025-01-31T10:00:00Z,60.43977777777778
Ghana,KNUST_S015,2025-01-31T11:00:00Z,123.4255
Ghana,KNUST_S015,2025-01-31T12:00:00Z,112.34627777777779
Ghana,KNUST_S015,2025-01-31T13:00:00Z,189.18277777777777
Ghana,KNUST_S015,2025-01-31T14:00:00Z,171.22744444444444
Ghana,KNUST_S015,2025-01-31T15:00:00Z,109.12558333333334
Ghana,KNUST_S015,2025-01-31T16:00:00Z,2026.0145833333331
Ghana,KNUST_S015,2025-01-31T17:00:00Z,1433.9861666666666
Ghana,KNUST_S015,2025-01-31T18:00:00Z,971.1511944444446
Ghana,KNUST_S015,2025-01-31T19:00:00Z,0
Ghana,KNUST_S015,2025-01-31T20:00:00Z,2.625083333333333
Ghana,KNUST_S015,2025-01-31T21:00:00Z,8.82986111111111
Ghana,KNUST_S015,2025-01-31T22:00:00Z,1.996138888888889
Ghana,KNUST_S015,2025-01-31T23:00:00Z,0
Ghana,KNUST_S015,2025-02-01T00:00:00Z,0
Ghana,KNUST_S015,2025-02-01T01:00:00Z,0
Ghana,KNUST_S015,2025-02-01T02:00:00Z,0
Ghana,KNUST_S015,2025-02-01T03:00:00Z,0
Ghana,KNUST_S015,2025-02-01T04:00:00Z,0
Ghana,KNUST_S015,2025-02-01T05:00:00Z,0
Ghana,KNUST_S015,2025-02-01T06:00:00Z,0
Ghana,KNUST_S015,2025-02-01T07:00:00Z,0
Ghana,KNUST_S015,2025-02-01T08:00:00Z,1692.7365277777776
Ghana,KNUST_S015,2025-02-01T09:00:00Z,10962.704361111111
Ghana,KNUST_S015,2025-02-01T10:00:00Z,951.0251388888892
Ghana,KNUST_S015,2025-02-01T11:00:00Z,0
Ghana,KNUST_S015,2025-02-01T12:00:00Z,29.06508333333333
Ghana,KNUST_S015,2025-02-01T13:00:00Z,26.85961111111111
Ghana,KNUST_S015,2025-02-01T14:00:00Z,553.7508888888888
Ghana,KNUST_S015,2025-02-01T15:00:00Z,134.6908611111111
Ghana,KNUST_S015,2025-02-01T16:00:00Z,2910.3496111111117
Ghana,KNUST_S015,2025-02-01T17:00:00Z,307.5300555555556
Ghana,KNUST_S015,2025-02-01T18:00:00Z,13.630861111111113
Ghana,KNUST_S015,2025-02-01T19:00:00Z,16.12938888888889
Ghana,KNUST_S015,2025-02-01T20:00:00Z,10.660444444444444
Ghana,KNUST_S015,2025-02-01T21:00:00Z,10.905583333333333
Ghana,KNUST_S015,2025-02-01T22:00:00Z,0
Ghana,KNUST_S015,2025-02-01T23:00:00Z,0
Ghana,KNUST_S015,2025-02-02T00:00:00Z,0
Ghana,KNUST_S015,2025-02-02T01:00:00Z,0
Ghana,KNUST_S015,2025-02-02T02:00:00Z,0
Ghana,KNUST_S015,2025-02-02T03:00:00Z,0
Ghana,KNUST_S015,2025-02-02T04:00:00Z,0
Ghana,KNUST_S015,2025-02-02T05:00:00Z,0
Ghana,KNUST_S015,2025-02-02T06:00:00Z,0
Ghana,KNUST_S015,2025-02-02T07:00:00Z,0
Ghana,KNUST_S015,2025-02-02T08:00:00Z,14.413472222222223
Ghana,KNUST_S015,2025-02-02T09:00:00Z,2598.6625833333333
Ghana,KNUST_S015,2025-02-02T10:00:00Z,58.153416666666665
Ghana,KNUST_S015,2025-02-02T11:00:00Z,69.34783333333334
Ghana,KNUST_S015,2025-02-02T12:00:00Z,53.04858333333333
Ghana,KNUST_S015,2025-02-02T13:00:00Z,26.917805555555557
Ghana,KNUST_S015,2025-02-02T14:00:00Z,50.73930555555555
Ghana,KNUST_S015,2025-02-02T15:00:00Z,5.538611111111108
Malaysia,MY001,2023-11-22T16:00:00Z,0.1
Malaysia,MY001,2023-11-22T17:00:00Z,0.7224966154495878
Malaysia,MY001,2023-11-22T18:00:00Z,0.1
Malaysia,MY001,2023-11-22T19:00:00Z,0.1
Malaysia,MY001,2023-11-22T20:00:00Z,0.1
Malaysia,MY001,2023-11-22T21:00:00Z,0.1
Malaysia,MY001,2023-11-22T22:00:00Z,0.1
Malaysia,MY001,2023-11-22T23:00:00Z,0.14672878543535872
Malaysia,MY001,2023-11-23T00:00:00Z,1.2472771511475245
Malaysia,MY001,2023-11-23T01:00:00Z,5.304260691404344
Malaysia,MY001,2023-11-23T02:00:00Z,61.05859529674052
Malaysia,MY001,2023-11-23T03:00:00Z,87.19434765974682
Malaysia,MY001,2023-11-23T04:00:00Z,171.30513856858013
Malaysia,MY001,2023-11-23T05:00:00Z,68.61753441492718
Malaysia,MY001,2023-11-23T06:00:00Z,313.93840370178225
Malaysia,MY001,2023-11-23T07:00:00Z,364.6696750005087
Malaysia,MY001,2023-11-23T08:00:00Z,22.39914929568768
Malaysia,MY001,2023-11-23T09:00:00Z,113.95273404121399
Malaysia,MY001,2023-11-23T10:00:00Z,13.685768149693805
Malaysia,MY001,2023-11-23T11:00:00Z,8.662265235582986
Malaysia,MY001,2023-11-23T12:00:00Z,10.226459494829173
Malaysia,MY001,2023-11-23T13:00:00Z,4.3533940490086875
Malaysia,MY001,2023-11-23T14:00:00Z,3.58520373503367
Malaysia,MY001,2023-11-23T15:00:00Z,4.531399558981259
Malaysia,MY001,2023-11-23T16:00:00Z,2.6173265504837024
Malaysia,MY001,2023-11-23T17:00:00Z,0.1
Malaysia,MY001,2023-11-23T18:00:00Z,0.1
Malaysia,MY001,2023-11-23T19:00:00Z,0.1
Malaysia,MY001,2023-11-23T20:00:00Z,0.1
Malaysia,MY001,2023-11-23T21:00:00Z,0.1
Malaysia,MY001,2023-11-23T22:00:00Z,0.1
Malaysia,MY001,2023-11-23T23:00:00Z,0.1
Malaysia,MY001,2023-11-24T00:00:00Z,3.667575681308905
Malaysia,MY001,2023-11-24T01:00:00Z,27.220652422110245
Malaysia,MY001,2023-11-24T02:00:00Z,70.36670506676037
Malaysia,MY001,2023-11-24T03:00:00Z,55.71422937790555
Malaysia,MY001,2023-11-24T04:00:00Z,314.3476564228537
Malaysia,MY001,2023-11-24T05:00:00Z,134.8274402364095
Malaysia,MY001,2023-11-24T06:00:00Z,266.136345907847
Malaysia,MY001,2023-11-24T07:00:00Z,444.45491374174753
Malaysia,MY001,2023-11-24T08:00:00Z,284.2012819107374
Malaysia,MY001,2023-11-24T09:00:00Z,332.61591001709286
Malaysia,MY001,2023-11-24T10:00:00Z,18.47187434951465
Malaysia,MY001,2023-11-24T11:00:00Z,8.740699200232823
Malaysia,MY001,2023-11-24T12:00:00Z,4.865722497701645
Malaysia,MY001,2023-11-24T13:00:00Z,18.041468007961917
Malaysia,MY001,2023-11-24T14:00:00Z,1.0713723854223884
Malaysia,MY001,2023-11-24T15:00:00Z,2.054382480382919
Malaysia,MY001,2023-11-24T16:00:00Z,0.1
Malaysia,MY001,2023-11-24T17:00:00Z,0.1
Malaysia,MY001,2023-11-24T18:00:00Z,0.1
Malaysia,MY001,2023-11-24T19:00:00Z,0.1
Malaysia,MY001,2023-11-24T20:00:00Z,0.1
Malaysia,MY001,2023-11-24T21:00:00Z,0.1
Malaysia,MY001,2023-11-24T22:00:00Z,0.1
Malaysia,MY001,2023-11-24T23:00:00Z,21.936382037003828
Malaysia,MY001,2023-11-25T00:00:00Z,431.3824885686239
Malaysia,MY001,2023-11-25T01:00:00Z,121.87118770837782
Malaysia,MY001,2023-11-25T02:00:00Z,73.94025993347168
Malaysia,MY001,2023-11-25T03:00:00Z,287.4338026364644
Malaysia,MY001,2023-11-25T04:00:00Z,107.29262911478678
Malaysia,MY001,2023-11-25T05:00:00Z,82.87745870113373
Malaysia,MY001,2023-11-25T06:00:00Z,112.4934114456177
Malaysia,MY001,2023-11-25T07:00:00Z,81.86305793126425
Malaysia,MY001,2023-11-25T08:00:00Z,186.01882880528763
Malaysia,MY001,2023-11-25T09:00:00Z,62.28819912175337
Malaysia,MY001,2023-11-25T10:00:00Z,65.3013798713684
Malaysia,MY001,2023-11-25T11:00:00Z,83.74798179864882
Malaysia,MY001,2023-11-25T12:00:00Z,68.08825796047846
Malaysia,MY001,2023-11-25T13:00:00Z,52.33883492588998
Malaysia,MY001,2023-11-25T14:00:00Z,5.909956390857698
Malaysia,MY001,2023-11-25T15:00:00Z,1.5587728448708853
Malaysia,MY001,2023-11-25T16:00:00Z,0.1
Malaysia,MY001,2023-11-25T17:00:00Z,0.2024937615791956
Malaysia,MY001,2023-11-25T18:00:00Z,0.1
Malaysia,MY001,2023-11-25T19:00:00Z,0.1
Malaysia,MY001,2023-11-25T20:00:00Z,0.1
Malaysia,MY001,2023-11-25T21:00:00Z,0.1
Malaysia,MY001,2023-11-25T22:00:00Z,0.1
Malaysia,MY001,2023-11-25T23:00:00Z,0.14504007975260413
Malaysia,MY001,2023-11-26T00:00:00Z,1.842941391468048
Malaysia,MY001,2023-11-26T01:00:00Z,8.061493253707885
Malaysia,MY001,2023-11-26T02:00:00Z,11.98501660327117
Malaysia,MY001,2023-11-26T03:00:00Z,17.746567478179927
Malaysia,MY001,2023-11-26T04:00:00Z,7.612266776164372
Malaysia,MY001,2023-11-26T05:00:00Z,9.107833135922746
Malaysia,MY001,2023-11-26T06:00:00Z,1504.1311952431993
Malaysia,MY001,2023-11-26T07:00:00Z,34.90533360799154
Malaysia,MY001,2023-11-26T08:00:00Z,32.66282056172689
Malaysia,MY001,2023-11-26T09:00:00Z,34.38815131187439
Malaysia,MY001,2023-11-26T10:00:00Z,34.05108428001404
Malaysia,MY001,2023-11-26T11:00:00Z,16.889337002635
Malaysia,MY001,2023-11-26T12:00:00Z,0.6069551928838094
Malaysia,MY001,2023-11-26T13:00:00Z,3.1151561876138043
Malaysia,MY001,2023-11-26T14:00:00Z,7.206981860597928
Malaysia,MY001,2023-11-26T15:00:00Z,6.359958730538685
Malaysia,MY001,2023-11-26T16:00:00Z,0.1
Malaysia,MY001,2023-11-26T17:00:00Z,0.1
Malaysia,MY001,2023-11-26T18:00:00Z,0.1
Malaysia,MY001,2023-11-26T19:00:00Z,0.1
Malaysia,MY001,2023-11-26T20:00:00Z,0.1
Malaysia,MY001,2023-11-26T21:00:00Z,0.1
Malaysia,MY001,2023-11-26T22:00:00Z,0.1
Malaysia,MY001,2023-11-26T23:00:00Z,0.1
Malaysia,MY001,2023-11-27T00:00:00Z,0.9592068227132162
Malaysia,MY001,2023-11-27T01:00:00Z,0.5684653608004252
Malaysia,MY001,2023-11-27T02:00:00Z,112.99696092605593
Malaysia,MY001,2023-11-27T03:00:00Z,145.264200074474
Malaysia,MY001,2023-11-27T04:00:00Z,122.52946681976316
Malaysia,MY001,2023-11-27T05:00:00Z,244.812493627866
Malaysia,MY001,2023-11-27T06:00:00Z,58.5744170041879
Malaysia,MY001,2023-11-27T07:00:00Z,147.1403618812561
Malaysia,MY001,2023-11-27T08:00:00Z,75.68873821894333
Malaysia,MY001,2023-11-27T09:00:00Z,24.05719936291377
Malaysia,MY001,2023-11-27T10:00:00Z,15.451427516341214
Malaysia,MY001,2023-11-27T11:00:00Z,24.501829058329267
Malaysia,MY001,2023-11-27T12:00:00Z,19.831234690546996
Malaysia,MY001,2023-11-27T13:00:00Z,31.929301943381628
Malaysia,MY001,2023-11-27T14:00:00Z,25.115785678227738
Malaysia,MY001,2023-11-27T15:00:00Z,29.312356563409157
Malaysia,MY001,2023-11-27T16:00:00Z,7.065320285956063
Malaysia,MY001,2023-11-27T17:00:00Z,0.1
Malaysia,MY001,2023-11-27T18:00:00Z,0.1
Malaysia,MY001,2023-11-27T19:00:00Z,0.1
Malaysia,MY001,2023-11-27T20:00:00Z,0.1
Malaysia,MY001,2023-11-27T21:00:00Z,0.1
Malaysia,MY001,2023-11-27T22:00:00Z,0.1
Malaysia,MY001,2023-11-27T23:00:00Z,0.16518221159776056
Malaysia,MY001,2023-11-28T00:00:00Z,6.95284052729607
Malaysia,MY001,2023-11-28T01:00:00Z,117.00712692896528
Malaysia,MY001,2023-11-28T02:00:00Z,405.3912559509278
Malaysia,MY001,2023-11-28T03:00:00Z,412.07422459920247
Malaysia,MY001,2023-11-28T04:00:00Z,4029.3804918289156
Malaysia,MY001,2023-11-28T05:00:00Z,1772.7046401659645
Malaysia,MY001,2023-11-28T06:00:00Z,49.99411073684693
Malaysia,MY001,2023-11-28T07:00:00Z,38.80747895121575
Malaysia,MY001,2023-11-28T08:00:00Z,7.152772124012309
Malaysia,MY001,2023-11-28T09:00:00Z,45.32759528160095
Malaysia,MY001,2023-11-28T10:00:00Z,11.665423250794419
Malaysia,MY001,2023-11-28T11:00:00Z,0.6132142456372579
Malaysia,MY001,2023-11-28T12:00:00Z,0.42430522263050074
Malaysia,MY001,2023-11-28T13:00:00Z,8.250414378643036
Malaysia,MY001,2023-11-28T14:00:00Z,21.261311259865764
Malaysia,MY001,2023-11-28T15:00:00Z,20.926809086402248
Malaysia,MY001,2023-11-28T16:00:00Z,0.5909488721688589
Malaysia,MY001,2023-11-28T17:00:00Z,0.23294885317484537
Malaysia,MY001,2023-11-28T18:00:00Z,0.1
Malaysia,MY001,2023-11-28T19:00:00Z,0.1
Malaysia,MY001,2023-11-28T20:00:00Z,0.1
Malaysia,MY001,2023-11-28T21:00:00Z,0.1
Malaysia,MY001,2023-11-28T22:00:00Z,0.1
Malaysia,MY001,2023-11-28T23:00:00Z,7.639076772729562
Malaysia,MY001,2023-11-29T00:00:00Z,37.599935490290314
Malaysia,MY001,2023-11-29T01:00:00Z,497.1113757292431
Malaysia,MY001,2023-11-29T02:00:00Z,1032.1244298140211
Malaysia,MY001,2023-11-29T03:00:00Z,1369.2144145965576
Malaysia,MY001,2023-11-29T04:00:00Z,3543.457723359267
Malaysia,MY001,2023-11-29T05:00:00Z,667.9918401907878
Malaysia,MY001,2023-11-29T06:00:00Z,86.50255693197249
Malaysia,MY001,2023-11-29T07:00:00Z,37.94148868739606
Malaysia,MY001,2023-11-29T08:00:00Z,27.734528808395073
Malaysia,MY001,2023-11-29T09:00:00Z,760.9631604552269
Malaysia,MY001,2023-11-29T10:00:00Z,73.48877850132685
Malaysia,MY001,2023-11-29T11:00:00Z,66.64095854461192
Malaysia,MY001,2023-11-29T12:00:00Z,83.5953223546346
Malaysia,MY001,2023-11-29T13:00:00Z,47.255155761043234
Malaysia,MY001,2023-11-29T14:00:00Z,25.131793014804522
Malaysia,MY001,2023-11-29T15:00:00Z,0.1
Malaysia,MY001,2023-11-29T16:00:00Z,0.1
Malaysia,MY001,2023-11-29T17:00:00Z,0.1
Malaysia,MY001,2023-11-29T18:00:00Z,0.1
Malaysia,MY001,2023-11-29T19:00:00Z,0.1
Malaysia,MY001,2023-11-29T20:00:00Z,0.1
Malaysia,MY001,2023-11-29T21:00:00Z,0.1
Malaysia,MY001,2023-11-29T22:00:00Z,0.1
Malaysia,MY001,2023-11-29T23:00:00Z,0.1
Malaysia,MY001,2023-11-30T00:00:00Z,0.37221957584222165
Malaysia,MY001,2023-11-30T01:00:00Z,3.9263700024286905
Malaysia,MY001,2023-11-30T02:00:00Z,28.99576739092668
Malaysia,MY001,2023-11-30T03:00:00Z,57.35668659210205
Malaysia,MY001,2023-11-30T04:00:00Z,127.15932032267253
Malaysia,MY001,2023-11-30T05:00:00Z,728.3829924300318
Malaysia,MY001,2023-11-30T06:00:00Z,691.6655113514271
Malaysia,MY001,2023-11-30T07:00:00Z,0.7771168677012126
Malaysia,MY001,2023-11-30T08:00:00Z,11.06464466472467
Malaysia,MY001,2023-11-30T09:00:00Z,8.426959791580837
Malaysia,MY001,2023-11-30T10:00:00Z,11.12653105437756
Malaysia,MY001,2023-11-30T11:00:00Z,5.787607407371202
Malaysia,MY001,2023-11-30T12:00:00Z,15.64521605372429
Malaysia,MY001,2023-11-30T13:00:00Z,9.697103548049924
Malaysia,MY001,2023-11-30T14:00:00Z,9.275580619176234
Malaysia,MY001,2023-11-30T15:00:00Z,0.1
Malaysia,MY001,2023-11-30T16:00:00Z,1.8851884778340668
Malaysia,MY001,2023-11-30T17:00:00Z,0.1
Malaysia,MY001,2023-11-30T18:00:00Z,0.1
Malaysia,MY001,2023-11-30T19:00:00Z,0.1
Malaysia,MY001,2023-11-30T20:00:00Z,0.1
Malaysia,MY001,2023-11-30T21:00:00Z,0.1
Malaysia,MY001,2023-11-30T22:00:00Z,0.1
Malaysia,MY001,2023-11-30T23:00:00Z,0.1881750160455704
Malaysia,MY001,2023-12-01T00:00:00Z,0.4461216954390209
Malaysia,MY001,2023-12-01T01:00:00Z,42.95239383379616
Malaysia,MY001,2023-12-01T02:00:00Z,96.51194675107793
Malaysia,MY001,2023-12-01T03:00:00Z,54.07313377857209
Malaysia,MY001,2023-12-01T04:00:00Z,214.56184092203773
Malaysia,MY001,2023-12-01T05:00:00Z,1420.8729189046226
Malaysia,MY001,2023-12-01T06:00:00Z,3711.439037118153
Malaysia,MY001,2023-12-01T07:00:00Z,166.3776280228296
Malaysia,MY001,2023-12-01T08:00:00Z,81.91099241137505
Malaysia,MY001,2023-12-01T09:00:00Z,37.58841521342596
Malaysia,MY001,2023-12-01T10:00:00Z,15.010897708932557
Malaysia,MY001,2023-12-01T11:00:00Z,23.093452669183407
Malaysia,MY001,2023-12-01T12:00:00Z,21.23486871719361
Malaysia,MY001,2023-12-01T13:00:00Z,3.0967930992444352
Malaysia,MY001,2023-12-01T14:00:00Z,2.4740488868951798
Malaysia,MY001,2023-12-01T15:00:00Z,5.037857476075488
Malaysia,MY001,2023-12-01T16:00:00Z,0.1
Malaysia,MY001,2023-12-01T17:00:00Z,0.1
Malaysia,MY001,2023-12-01T18:00:00Z,0.1
Malaysia,MY001,2023-12-01T19:00:00Z,0.1
Malaysia,MY001,2023-12-01T20:00:00Z,0.1
Malaysia,MY001,2023-12-01T21:00:00Z,0.1
Malaysia,MY001,2023-12-01T22:00:00Z,0.1
Malaysia,MY001,2023-12-01T23:00:00Z,4.791073816617331
Malaysia,MY001,2023-12-02T00:00:00Z,11.746902693510052
Malaysia,MY001,2023-12-02T01:00:00Z,1089.025225480398
Malaysia,MY001,2023-12-02T02:00:00Z,667.0409514109293
Malaysia,MY001,2023-12-02T03:00:00Z,1904.262323760986
Malaysia,MY001,2023-12-02T04:00:00Z,6997.866359456379
Malaysia,MY001,2023-12-02T05:00:00Z,3184.008935546875
Malaysia,MY001,2023-12-02T06:00:00Z,1298.9623213768004
Malaysia,MY001,2023-12-02T07:00:00Z,1783.2819072087611
Malaysia,MY001,2023-12-02T08:00:00Z,929.0614551798506
Malaysia,MY001,2023-12-02T09:00:00Z,81.24324706792832
Malaysia,MY001,2023-12-02T10:00:00Z,16.33216633121172
Malaysia,MY001,2023-12-02T11:00:00Z,30.91864534378052
Malaysia,MY001,2023-12-02T12:00:00Z,25.675557641188302
Malaysia,MY001,2023-12-02T13:00:00Z,23.26886105040709
Malaysia,MY001,2023-12-02T14:00:00Z,29.034347269535065
Malaysia,MY001,2023-12-02T15:00:00Z,10.59066368261973
Malaysia,MY001,2023-12-02T16:00:00Z,0.19000954290231073
Malaysia,MY001,2023-12-02T17:00:00Z,43.02565660476685
Malaysia,MY001,2023-12-02T18:00:00Z,2.189587660854062
Malaysia,MY001,2023-12-02T19:00:00Z,2.947807611723741
Malaysia,MY001,2023-12-02T20:00:00Z,0.1
Malaysia,MY001,2023-12-02T21:00:00Z,0.5211463991800942
Malaysia,MY001,2023-12-02T22:00:00Z,0.1
Malaysia,MY001,2023-12-02T23:00:00Z,0.1
Malaysia,MY001,2023-12-03T00:00:00Z,51.51748956044516
Malaysia,MY001,2023-12-03T01:00:00Z,73.1311437499523
Malaysia,MY001,2023-12-03T02:00:00Z,18.204137388865156
Malaysia,MY001,2023-12-03T03:00:00Z,10.095056395133334
Malaysia,MY001,2023-12-03T04:00:00Z,449.39650817076387
Malaysia,MY001,2023-12-03T05:00:00Z,1404.6778754870095
Malaysia,MY001,2023-12-03T06:00:00Z,64.5976361910502
Malaysia,MY001,2023-12-03T07:00:00Z,65.15582670450212
Malaysia,MY001,2023-12-03T08:00:00Z,1228.435801419814
Malaysia,MY001,2023-12-03T09:00:00Z,682.69948244412706
Malaysia,MY001,2023-12-03T10:00:00Z,35.343006955782556
Malaysia,MY001,2023-12-03T11:00:00Z,0.2890651682019233
Malaysia,MY001,2023-12-03T12:00:00Z,4.042211517095565
Malaysia,MY001,2023-12-03T13:00:00Z,1.9747265191872916
Malaysia,MY001,2023-12-03T14:00:00Z,22.025105192338437
Malaysia,MY001,2023-12-03T15:00:00Z,7.454417470296229
Malaysia,MY001,2023-12-03T16:00:00Z,28.767186164855964
Malaysia,MY001,2023-12-03T17:00:00Z,23.01922749221325
Malaysia,MY001,2023-12-03T18:00:00Z,1.7865136830012012
Malaysia,MY001,2023-12-03T19:00:00Z,0.1
Malaysia,MY001,2023-12-03T20:00:00Z,0.1
Malaysia,MY001,2023-12-03T21:00:00Z,0.1
Malaysia,MY001,2023-12-03T22:00:00Z,0.1
Malaysia,MY001,2023-12-03T23:00:00Z,0.1
Malaysia,MY001,2023-12-04T00:00:00Z,0.16824350476264957
Malaysia,MY001,2023-12-04T01:00:00Z,76.0160090545813
Malaysia,MY001,2023-12-04T02:00:00Z,295.87063541094454
Malaysia,MY001,2023-12-04T03:00:00Z,182.72509608666104
Malaysia,MY001,2023-12-04T04:00:00Z,9.26839506427447
Malaysia,MY001,2023-12-04T05:00:00Z,9.469534173806508
Malaysia,MY001,2023-12-04T06:00:00Z,411.8609261079626
Malaysia,MY001,2023-12-04T07:00:00Z,35.30349095980327
Malaysia,MY001,2023-12-04T08:00:00Z,8.028280074596404
Malaysia,MY001,2023-12-04T09:00:00Z,53.35183644294739
